small_kind,small_case,N,seed,eps,method,mode,phase,iter,local_gibbs_calls,warmup_gibbs_calls,total_gibbs_calls,time_sec,F_marg,e_tr,dual_value,converged_final
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47229,47230,0,47230,4926.671545982361,4.0689021851504915e-08,0.0001917263353052312,-0.9555039177552018,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47239,47240,0,47240,4927.711665868759,4.062660663122899e-08,0.00019154426383960477,-0.9555039176196705,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47249,47250,0,47250,4928.751598596573,4.056430847249942e-08,0.0001913623658471586,-0.9555039174843469,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47259,47260,0,47260,4929.79153585434,4.050212669117083e-08,0.00019118064086220965,-0.9555039173492337,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47269,47270,0,47270,4930.840722560883,4.044006142421469e-08,0.0001909990888124269,-0.9555039172143236,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47279,47280,0,47280,4931.8806393146515,4.0378112833330755e-08,0.00019081770891260508,-0.9555039170796226,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47289,47290,0,47290,4932.920587539673,4.031627994220158e-08,0.0001906365026256296,-0.9555039169451259,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47299,47300,0,47300,4933.9606902599335,4.0254563126920716e-08,0.00019045546821272463,-0.9555039168108379,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47309,47310,0,47310,4935.009578943253,4.019296197336869e-08,0.0001902746063807692,-0.9555039166767539,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47319,47320,0,47320,4936.049699306488,4.013147661840992e-08,0.00019009391662377917,-0.9555039165428754,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47329,47330,0,47330,4937.089542388916,4.007010593886048e-08,0.00018991339824497855,-0.9555039164091997,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47339,47340,0,47340,4938.129750967026,4.000885050926651e-08,0.00018973305218805692,-0.9555039162757311,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47349,47350,0,47350,4939.178544998169,3.994771000338624e-08,0.00018955287751742933,-0.9555039161424652,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47359,47360,0,47360,4940.218684434891,3.98866839119583e-08,0.00018937287481024523,-0.9555039160094027,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47369,47370,0,47370,4941.25862455368,3.982577196565112e-08,0.00018919304261266756,-0.9555039158765454,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47379,47380,0,47380,4942.298498868942,3.9764974196553913e-08,0.00018901338173910043,-0.9555039157438888,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47389,47390,0,47390,4943.347627878189,3.970429042209369e-08,0.00018883389220808455,-0.9555039156114368,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47399,47400,0,47400,4944.387665987015,3.964372057901748e-08,0.00018865457310579536,-0.9555039154791843,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47409,47410,0,47410,4945.427603960037,3.958326406357762e-08,0.00018847542501043701,-0.9555039153471344,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47419,47420,0,47420,4946.467648029327,3.952292058168714e-08,0.0001882964470742987,-0.9555039152152877,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47429,47430,0,47430,4947.516672611237,3.9462690379483235e-08,0.00018811763922949032,-0.955503915083639,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47439,47440,0,47440,4948.556587457657,3.940257296217844e-08,0.0001879390020099181,-0.9555039149521924,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47449,47450,0,47450,4949.596556186676,3.9342568362528114e-08,0.00018776053470132004,-0.9555039148209464,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47459,47460,0,47460,4950.645685911179,3.9282676176718295e-08,0.00018758223693060572,-0.9555039146898997,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47469,47470,0,47470,4951.711600780487,3.922289622334659e-08,0.00018740410854195533,-0.9555039145590523,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47479,47480,0,47480,4952.751531600952,3.916322795003007e-08,0.00018722615040106527,-0.9555039144284041,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47489,47490,0,47490,4953.791726350784,3.9103671316770776e-08,0.00018704836116129053,-0.9555039142979543,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47499,47500,0,47500,4954.8405747413635,3.904422659160928e-08,0.000186870741103351,-0.9555039141677051,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47509,47510,0,47510,4955.880706787109,3.898489274000047e-08,0.00018669329015957858,-0.9555039140376519,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47519,47520,0,47520,4956.920492172241,3.8925670545770646e-08,0.00018651600774299837,-0.9555039139077952,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47529,47530,0,47530,4957.960551977158,3.8866558818354924e-08,0.00018633889424174432,-0.9555039137781366,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47539,47540,0,47540,4959.009580612183,3.880755831094559e-08,0.00018616194971943223,-0.9555039136486773,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47549,47550,0,47550,4960.049730300903,3.8748668245249064e-08,0.0001859851730734441,-0.955503913519411,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47559,47560,0,47560,4961.089555501938,3.868988838893696e-08,0.0001858085644297902,-0.9555039133903441,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47569,47570,0,47570,4962.129721164703,3.863121825835733e-08,0.0001856321241544001,-0.9555039132614692,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47579,47580,0,47580,4963.1785435676575,3.857265858454737e-08,0.00018545585162327294,-0.9555039131327925,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47589,47590,0,47590,4964.218597173691,3.851420801160565e-08,0.00018527974677162717,-0.9555039130043099,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47599,47600,0,47600,4965.258525848389,3.845586694613187e-08,0.0001851038097680502,-0.9555039128760224,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47609,47610,0,47610,4966.298661470413,3.8397635442758525e-08,0.0001849280397295816,-0.9555039127479297,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47619,47620,0,47620,4967.347493648529,3.833951280606764e-08,0.0001847524371524356,-0.9555039126200293,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47629,47630,0,47630,4968.387569665909,3.8281498942432624e-08,0.00018457700150009693,-0.9555039124923224,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47639,47640,0,47640,4969.427677154541,3.8223594365686095e-08,0.00018440173315997788,-0.9555039123648097,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47649,47650,0,47650,4970.467745780945,3.816579740869158e-08,0.00018422663122397154,-0.9555039122374894,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47659,47660,0,47660,4971.516581296921,3.810810842617098e-08,0.00018405169597746074,-0.9555039121103619,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47669,47670,0,47670,4972.556496143341,3.8050528240400586e-08,0.00018387692705273961,-0.9555039119834265,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47679,47680,0,47680,4973.596561431885,3.799305533329635e-08,0.00018370232456210722,-0.9555039118566834,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47689,47690,0,47690,4974.645571947098,3.793569062212639e-08,0.0001835278879422919,-0.9555039117301323,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47699,47700,0,47700,4975.685585975647,3.7878432737760505e-08,0.0001833536175687156,-0.9555039116037689,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47709,47710,0,47710,4976.7255272865295,3.782128228440708e-08,0.0001831795131368441,-0.9555039114775996,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47719,47720,0,47720,4977.765499830246,3.7764238752904184e-08,0.00018300557389200334,-0.9555039113516207,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47729,47730,0,47730,4978.814610481262,3.7707301654814213e-08,0.00018283180042533154,-0.9555039112258294,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47739,47740,0,47740,4979.854474067688,3.765047168396408e-08,0.00018265819217516688,-0.9555039111002287,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47749,47750,0,47750,4980.9205548763275,3.7593747533252604e-08,0.00018248474914633883,-0.9555039109748167,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47759,47760,0,47760,4981.960495710373,3.753712997636172e-08,0.0001823114706509532,-0.9555039108495956,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47769,47770,0,47770,4983.009525537491,3.748061837169654e-08,0.0001821383579921898,-0.9555039107245615,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47779,47780,0,47780,4984.049509525299,3.7424212691173855e-08,0.00018196540961495922,-0.9555039105997144,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47789,47790,0,47790,4985.089520215988,3.7367912136445407e-08,0.00018179262502726612,-0.9555039104750572,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47799,47800,0,47800,4986.155565261841,3.731171738505395e-08,0.00018162000570476344,-0.955503910350588,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47809,47810,0,47810,4987.204621553421,3.725562716694356e-08,0.00018144755031301862,-0.9555039102263051,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47819,47820,0,47820,4988.244492530823,3.719964214138316e-08,0.00018127525924688248,-0.9555039101022081,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47829,47830,0,47830,4989.284733533859,3.7143762287967963e-08,0.00018110313125596633,-0.9555039099782994,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47839,47840,0,47840,4990.324648857117,3.708798672263298e-08,0.00018093116775275142,-0.9555039098545749,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47849,47850,0,47850,4991.373766183853,3.7032315614947423e-08,0.00018075936770539647,-0.9555039097310378,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47859,47860,0,47860,4992.413577795029,3.6976748267184824e-08,0.00018058773092616276,-0.9555039096076835,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47869,47870,0,47870,4993.453649997711,3.692128579751409e-08,0.0001804162581150459,-0.9555039094845174,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47879,47880,0,47880,4994.493557929993,3.686592646987039e-08,0.00018024494754642628,-0.9555039093615347,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47889,47890,0,47890,4995.542658090591,3.6810670733010486e-08,0.0001800738004823499,-0.9555039092387355,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47899,47900,0,47900,4996.5825736522675,3.6755518444418825e-08,0.00017990281604629565,-0.9555039091161204,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47909,47910,0,47910,4997.622562170029,3.670046906065231e-08,0.00017973199402609996,-0.9555039089936903,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47919,47920,0,47920,4998.671540021896,3.664552342191877e-08,0.000179561334517353,-0.9555039088714417,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47929,47930,0,47930,4999.711663722992,3.659067999995607e-08,0.0001793908378764919,-0.9555039087493776,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47939,47940,0,47940,5000.751732349396,3.653593907663634e-08,0.0001792205026810434,-0.9555039086274951,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47949,47950,0,47950,5001.791579961777,3.648130091658045e-08,0.00017905033006676563,-0.9555039085057966,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47959,47960,0,47960,5002.840583324432,3.642676465973449e-08,0.00017888031961016404,-0.9555039083842801,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47969,47970,0,47970,5003.880496740341,3.637233127430566e-08,0.00017871047066864154,-0.9555039082629417,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47979,47980,0,47980,5004.920596122742,3.631799827477848e-08,0.0001785407825853902,-0.9555039081417888,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47989,47990,0,47990,5005.960568666458,3.626376781635064e-08,0.00017837125657843567,-0.9555039080208162,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,47999,48000,0,48000,5007.009654521942,3.620963872727525e-08,0.00017820189179390544,-0.9555039079000224,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48009,48010,0,48010,5008.049557924271,3.615561074059561e-08,0.00017803268817612183,-0.9555039077794094,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48019,48020,0,48020,5009.0895075798035,3.610168364730663e-08,0.00017786364515076647,-0.955503907658977,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48029,48030,0,48030,5010.12952041626,3.6047857506865644e-08,0.00017769476331469525,-0.9555039075387237,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48039,48040,0,48040,5011.217767000198,3.599413242196832e-08,0.0001775260415744495,-0.9555039074186494,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48049,48050,0,48050,5012.257549285889,3.594050746747621e-08,0.0001773574807845124,-0.9555039072987546,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48059,48060,0,48060,5013.297452688217,3.588698257461179e-08,0.00017718908026537195,-0.9555039071790389,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48069,48070,0,48070,5014.3376042842865,3.5833557790383665e-08,0.00017702084004889151,-0.9555039070594986,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48079,48080,0,48080,5015.386680364609,3.5780233419291e-08,0.00017685275954093527,-0.9555039069401395,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48089,48090,0,48090,5016.426516056061,3.572700851390753e-08,0.00017668483925237233,-0.9555039068209557,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48099,48100,0,48100,5017.466564416885,3.5673882737995595e-08,0.0001765170781133918,-0.9555039067019507,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48109,48110,0,48110,5018.506553411484,3.5620856779884734e-08,0.0001763494771109264,-0.9555039065831223,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48119,48120,0,48120,5019.5555782318115,3.556792973126148e-08,0.000176182035412642,-0.9555039064644713,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48129,48130,0,48130,5020.595562696457,3.5515101844868864e-08,0.00017601475309919623,-0.9555039063459955,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48139,48140,0,48140,5021.635695934296,3.5462372474040007e-08,0.00017584762972405743,-0.9555039062276952,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48149,48150,0,48150,5022.6845598220825,3.5409742020798174e-08,0.00017568066493789392,-0.955503906109571,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48159,48160,0,48160,5023.724657058716,3.535720977435088e-08,0.00017551385972658373,-0.9555039059916222,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48169,48170,0,48170,5024.764590978622,3.530477556588144e-08,0.00017534721282758126,-0.9555039058738491,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48179,48180,0,48180,5025.8046498298645,3.525243977617057e-08,0.00017518072382460836,-0.9555039057562505,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48189,48190,0,48190,5026.853579759598,3.5200201356591446e-08,0.00017501439439471245,-0.9555039056388233,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48199,48200,0,48200,5027.893661975861,3.5148060745389573e-08,0.00017484822243446496,-0.9555039055215748,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48209,48210,0,48210,5028.933559894562,3.5096017573952854e-08,0.00017468220860611394,-0.9555039054044954,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48219,48220,0,48220,5029.973581075668,3.504407175930555e-08,0.00017451635262383247,-0.9555039052875925,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48229,48230,0,48230,5031.02262544632,3.499222313827472e-08,0.00017435065435156272,-0.9555039051708614,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48239,48240,0,48240,5032.0626356601715,3.4940471159136145e-08,0.00017418511404154735,-0.955503905054304,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48249,48250,0,48250,5033.102733612061,3.488881622742653e-08,0.00017401973073832844,-0.9555039049379156,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48259,48260,0,48260,5034.1426656246185,3.4837257669209996e-08,0.000173854505104043,-0.9555039048217018,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48269,48270,0,48270,5035.191573381424,3.478579534141433e-08,0.0001736894362934227,-0.9555039047056596,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48279,48280,0,48280,5036.231637477875,3.473442917980363e-08,0.0001735245247097006,-0.9555039045897892,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48289,48290,0,48290,5037.271600246429,3.468315890390895e-08,0.00017335976980797918,-0.9555039044740894,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48299,48300,0,48300,5038.311688184738,3.4631984835479726e-08,0.0001731951719288194,-0.9555039043585613,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48309,48310,0,48310,5039.360691785812,3.458090661133583e-08,0.00017303073011909476,-0.9555039042432023,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48319,48320,0,48320,5040.478678941727,3.452992340034454e-08,0.00017286644521546934,-0.9555039041280138,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48329,48330,0,48330,5041.518650054932,3.4479035090114236e-08,0.00017270231596061558,-0.9555039040129949,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48339,48340,0,48340,5042.567687511444,3.4428242277425545e-08,0.0001725383433264227,-0.9555039038981467,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48349,48350,0,48350,5043.607584238052,3.4377544229488084e-08,0.00017237452633028783,-0.9555039037834676,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48359,48360,0,48360,5044.647483587265,3.432694122659855e-08,0.0001722108652557619,-0.9555039036689553,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48369,48370,0,48370,5045.687588453293,3.427643253374835e-08,0.00017204736016346311,-0.9555039035546112,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48379,48380,0,48380,5046.736529350281,3.4226017944120254e-08,0.00017188401018514154,-0.9555039034404372,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48389,48390,0,48390,5047.776691198349,3.4175697905327006e-08,0.0001717208151889582,-0.9555039033264306,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48399,48400,0,48400,5048.816695451736,3.412547162484082e-08,0.0001715577761431386,-0.9555039032125924,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48409,48410,0,48410,5049.85671544075,3.407533947153651e-08,0.00017139489166428934,-0.9555039030989204,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48419,48420,0,48420,5050.905674934387,3.402530083226653e-08,0.00017123216201042624,-0.9555039029854163,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48429,48430,0,48430,5051.945489645004,3.397535577849728e-08,0.00017106958765567004,-0.9555039028720764,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48439,48440,0,48440,5052.985559463501,3.392550346259367e-08,0.0001709071675374818,-0.9555039027589048,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48449,48450,0,48450,5054.0257070064545,3.387574469455986e-08,0.00017074490232654727,-0.9555039026458992,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48459,48460,0,48460,5055.074602127075,3.382607906812769e-08,0.00017058279143661315,-0.9555039025330593,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48469,48470,0,48470,5056.114661931992,3.3776505614746724e-08,0.00017042083413304487,-0.9555039024203841,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48479,48480,0,48480,5057.15455698967,3.372702546968139e-08,0.0001702590311085661,-0.9555039023078757,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48489,48490,0,48490,5058.194552659988,3.367763737257877e-08,0.00017009738153728193,-0.9555039021955313,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48499,48500,0,48500,5059.243561029434,3.362834149167734e-08,0.0001699358863542222,-0.9555039020833506,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48509,48510,0,48510,5060.283487081528,3.357913759132464e-08,0.00016977454434508044,-0.955503901971334,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48519,48520,0,48520,5061.323665142059,3.3530025326645525e-08,0.00016961335596532567,-0.9555039018594819,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48529,48530,0,48530,5062.36357831955,3.3481005245816616e-08,0.00016945232089127238,-0.9555039017477925,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48539,48540,0,48540,5063.412624120712,3.3432076703710296e-08,0.00016929143908261945,-0.9555039016362679,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48549,48550,0,48550,5064.452538728714,3.338323923757497e-08,0.00016913071023477722,-0.9555039015249059,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48559,48560,0,48560,5065.492681980133,3.3334492920442306e-08,0.00016897013396094396,-0.9555039014137063,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48569,48570,0,48570,5066.532579660416,3.328583772496696e-08,0.0001688097104577957,-0.9555039013026682,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48579,48580,0,48580,5067.581515312195,3.323727340232384e-08,0.00016864943957672907,-0.9555039011917933,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48589,48590,0,48590,5068.621643781662,3.318879952850304e-08,0.00016848932125324012,-0.955503901081078,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48599,48600,0,48600,5069.687599658966,3.314041698527679e-08,0.00016832935501392976,-0.9555039009705248,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48609,48610,0,48610,5070.7366716861725,3.309212399838214e-08,0.0001681695410799544,-0.9555039008601364,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48619,48620,0,48620,5071.776685714722,3.304392111020593e-08,0.00016800987854365124,-0.9555039007499067,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48629,48630,0,48630,5072.816712856293,3.2995808626640214e-08,0.0001678503684257593,-0.9555039006398359,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48639,48640,0,48640,5073.856737136841,3.2947785069252665e-08,0.0001676910101430784,-0.9555039005299273,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48649,48650,0,48650,5074.9058084487915,3.289985215192397e-08,0.00016753180249151622,-0.9555039004201773,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48659,48660,0,48660,5075.945533037186,3.285200811165206e-08,0.0001673727471381281,-0.9555039003105872,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48669,48670,0,48670,5076.985536813736,3.280425391497602e-08,0.0001672138428758796,-0.9555039002011568,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48679,48680,0,48680,5078.025585651398,3.2756588576671175e-08,0.00016705508936315505,-0.9555039000918841,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48689,48690,0,48690,5079.074662685394,3.2709011851019295e-08,0.00016689648692724823,-0.955503899982772,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48699,48700,0,48700,5080.114478588104,3.266152419391847e-08,0.0001667380356187298,-0.9555038998738181,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48709,48710,0,48710,5081.154538631439,3.2614125126229846e-08,0.0001665797345537512,-0.9555038997650208,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48719,48720,0,48720,5082.194522380829,3.2566814579356696e-08,0.00016642158436636079,-0.9555038996563819,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48729,48730,0,48730,5083.2436192035675,3.251959265991263e-08,0.00016626358438998068,-0.9555038995479024,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48739,48740,0,48740,5084.283574581146,3.247245825451412e-08,0.00016610573486897096,-0.955503899439578,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48749,48750,0,48750,5085.323667526245,3.242541208466802e-08,0.00016594803511438272,-0.9555038993314111,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48759,48760,0,48760,5086.363613128662,3.237845347031218e-08,0.0001657904853294978,-0.9555038992234012,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48769,48770,0,48770,5087.412625551224,3.233158272158367e-08,0.00016563308567291157,-0.9555038991155502,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48779,48780,0,48780,5088.452684879303,3.228479966801464e-08,0.00016547583560777568,-0.9555038990078524,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48789,48790,0,48790,5089.492636442184,3.2238103241945045e-08,0.00016531873488140336,-0.9555038989003098,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48799,48800,0,48800,5090.5325610637665,3.219149411171467e-08,0.000165161783047707,-0.9555038987929237,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48809,48810,0,48810,5091.581553936005,3.214497229534737e-08,0.00016500498149768505,-0.9555038986856921,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48819,48820,0,48820,5092.6215653419495,3.209853714818367e-08,0.0001648483284432123,-0.9555038985786176,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48829,48830,0,48830,5093.661726474762,3.205218854544754e-08,0.00016469182454065256,-0.9555038984716955,True
ising,mixed,6,0,0.001,KL eta=eps/N,cold,target_eps,48839,48840,0,48840,5094.710665225983,3.20059262257582e-08,0.00016453546932293506,-0.9555038983649289,True
