seed,N,d,i,eps,eta_inner,M_inner,tol_inner,tol_F_inner,inner_step,time_sec,gibbs_calls,e_i_tr,F_i,log10_e_i_tr,log10_F_i,converged
0,4,3,0,0.3,1.0,80,0.0,0.0,32,4.424185514450073,33,8.001822493755143e-09,4.483436239063688e-16,-8.096811086903246,-15.348389002155669,0
0,4,3,0,0.3,1.0,80,0.0,0.0,33,4.5685365200042725,34,4.8608629824035405e-09,1.3554180896908452e-16,-8.313286620609214,-15.867926722473117,0
0,4,3,0,0.3,1.0,80,0.0,0.0,34,4.672190427780151,35,2.952826390904279e-09,8.857933941235194e-17,-8.529762086285414,-16.052667562825704,0
0,4,3,0,0.3,1.0,80,0.0,0.0,35,4.777031183242798,36,1.7937519369775138e-09,1.1172984256640116e-16,-8.746237616950118,-15.951830813178773,0
0,4,3,0,0.3,1.0,80,0.0,0.0,36,4.920648574829102,37,1.089649645945325e-09,1.6203099846725254e-16,-8.962713117923101,-15.790401891781887,0
0,4,3,0,0.3,1.0,80,0.0,0.0,37,5.074113845825195,38,6.619292554616519e-10,7.606356962357929e-17,-9.179188423860001,-16.118823297233064,0
0,4,3,0,0.3,1.0,80,0.0,0.0,38,5.221078395843506,39,4.021018801607523e-10,2.1606521121847263e-16,-9.395663896204399,-15.66541515348744,0
0,4,3,0,0.3,1.0,80,0.0,0.0,39,5.386043548583984,40,2.4426494640523546e-10,4.510310931588542e-16,-9.612138852613407,-15.345793517718825,0
0,4,3,0,0.3,1.0,80,0.0,0.0,40,5.530979633331299,41,1.483834545463944e-10,1.048163506553224e-16,-9.828614522236242,-15.979570965009746,0
0,4,3,0,0.3,1.0,80,0.0,0.0,41,5.656848192214966,42,9.013867966627558e-11,5.915985648212558e-16,-10.045088807678958,-15.227972888243375,0
0,4,3,0,0.3,1.0,80,0.0,0.0,42,5.776411771774292,43,5.475684911239938e-11,5.703015614161319e-16,-10.261561550539303,-15.243895439367934,0
0,4,3,0,0.3,1.0,80,0.0,0.0,43,5.945396661758423,44,3.32633159374846e-11,3.4938384403955186e-16,-10.478034459218428,-15.456697181226856,0
0,4,3,0,0.3,1.0,80,0.0,0.0,44,6.0848822593688965,45,2.0206250282899166e-11,2.3212644040650154e-16,-10.694514271963996,-15.634275388330657,0
0,4,3,0,0.3,1.0,80,0.0,0.0,45,6.2410688400268555,46,1.2274694144229278e-11,1.9772209987270152e-16,-10.910989320641114,-15.703944785838793,0
0,4,3,0,0.3,1.0,80,0.0,0.0,46,6.382080793380737,47,7.456569762878347e-12,1.443014246757223e-16,-11.127460914573055,-15.840729381132768,0
0,4,3,0,0.3,1.0,80,0.0,0.0,47,6.581650495529175,48,4.529765048261616e-12,5.14068471566574e-16,-11.34392432356989,-15.288979031115545,0
0,4,3,0,0.3,1.0,80,0.0,0.0,48,6.740170001983643,49,2.7520287989731094e-12,-2.4828687474268196e-16,-11.560347025680107,nan,0
0,4,3,0,0.3,1.0,80,0.0,0.0,49,6.906541585922241,50,1.6719852067226454e-12,2.904794463690926e-16,-11.776767569401276,-15.536884591825395,0
0,4,3,0,0.3,1.0,80,0.0,0.0,50,7.0399627685546875,51,1.0158241400546374e-12,2.6565791265572473e-16,-11.993181470806544,-15.575677244043568,0
0,4,3,0,0.3,1.0,80,0.0,0.0,51,7.202363729476929,52,6.170320211012251e-13,-3.2063500865620043e-16,-12.209692297511788,nan,0
0,4,3,0,0.3,1.0,80,0.0,0.0,52,7.361712455749512,53,3.7503024580079865e-13,4.128582817875001e-16,-12.42593370545978,-15.384198999190785,0
0,4,3,0,0.3,1.0,80,0.0,0.0,53,7.500015497207642,54,2.2778218852861743e-13,5.62218420710771e-16,-12.642480238668528,-15.250094929127046,0
0,4,3,0,0.3,1.0,80,0.0,0.0,54,7.653399467468262,55,1.38788488242596e-13,4.682034168210374e-16,-12.857646554774913,-15.329565421264965,0
0,4,3,0,0.3,1.0,80,0.0,0.0,55,7.780681848526001,56,8.424447539157946e-14,-2.3655602337458205e-16,-13.074458569811178,nan,0
0,4,3,0,0.3,1.0,80,0.0,0.0,56,7.895919561386108,57,5.15197657080044e-14,-4.403209612987568e-17,-13.288026120647316,nan,0
0,4,3,0,0.3,1.0,80,0.0,0.0,57,8.061843395233154,58,3.133731892491212e-14,-1.4550943375342265e-16,-13.503938162491682,nan,0
0,4,3,0,0.3,1.0,80,0.0,0.0,58,8.200105905532837,59,1.924004017699122e-14,6.035276936536118e-17,-13.715794025404891,-16.21930279694194,0
0,4,3,0,0.3,1.0,80,0.0,0.0,59,8.318844079971313,60,1.1708615688840346e-14,1.5083583756052956e-16,-13.931494448585738,-15.821495460815846,0
0,4,3,0,0.3,1.0,80,0.0,0.0,60,8.456672430038452,61,7.264212343419603e-15,4.093078394146044e-16,-14.138811469246397,-15.387949937294872,0
0,4,3,0,0.3,1.0,80,0.0,0.0,61,8.55458688735962,62,4.320725826199118e-15,8.158460631692033e-16,-14.364443291186252,-15.088391777793811,0
0,4,3,0,0.3,1.0,80,0.0,0.0,62,8.668403148651123,63,2.9111855290081702e-15,5.321306084884643e-16,-14.535930116218028,-15.27398175946408,0
0,4,3,0,0.3,1.0,80,0.0,0.0,63,8.771257162094116,64,1.7462642264573775e-15,3.809711044929588e-16,-14.75789004275506,-15.41910796299933,0
0,4,3,0,0.3,1.0,80,0.0,0.0,64,8.93178915977478,65,1.186225670867553e-15,2.866876631989626e-16,-14.925832681722774,-15.542590995298692,0
0,4,3,0,0.3,1.0,80,0.0,0.0,65,9.069701910018921,66,5.95819948375018e-16,1.3352371911648845e-16,-15.224884960462763,-15.874441579494823,0
0,4,3,0,0.3,1.0,80,0.0,0.0,66,9.18970251083374,67,9.055330295396154e-16,6.74613343356582e-18,-15.043095704063141,-17.170945073035902,0
0,4,3,0,0.3,1.0,80,0.0,0.0,67,9.294260025024414,68,9.171246230666527e-16,2.0848670143223857e-16,-15.037571646409857,-15.68092164178754,0
0,4,3,0,0.3,1.0,80,0.0,0.0,68,9.402389526367188,69,6.695048221414803e-16,4.753340175335643e-16,-15.174246290613295,-15.323001104075827,0
0,4,3,0,0.3,1.0,80,0.0,0.0,69,9.530734062194824,70,5.728016979441646e-16,4.696340140020365e-16,-15.24199570332819,-15.328240456141973,0
0,4,3,0,0.3,1.0,80,0.0,0.0,70,9.684277772903442,71,6.916438030859855e-16,3.209457516062639e-16,-15.160117509851373,-15.493568368744832,0
0,4,3,0,0.3,1.0,80,0.0,0.0,71,9.847975730895996,72,6.271287337064949e-16,1.4333565601750467e-16,-15.202643300318108,-15.843645761553477,0
0,4,3,0,0.3,1.0,80,0.0,0.0,72,9.997345685958862,73,7.237723334563302e-16,4.643039058513035e-16,-15.140398022024854,-15.333197662914628,0
0,4,3,0,0.3,1.0,80,0.0,0.0,73,10.152761936187744,74,5.092610149745635e-16,3.0035573392936985e-16,-15.29305956872753,-15.522364072755696,0
0,4,3,0,0.3,1.0,80,0.0,0.0,74,10.306388854980469,75,3.107030690320863e-16,-3.028232392802877e-17,-15.507654456892702,nan,0
0,4,3,0,0.3,1.0,80,0.0,0.0,75,10.415992021560669,76,4.957917737005404e-16,2.6918686801254774e-16,-15.304700683429635,-15.569946130513424,0
0,4,3,0,0.3,1.0,80,0.0,0.0,76,10.54384994506836,77,6.240161459486704e-16,1.268644368060146e-16,-15.204804173128961,-15.896660104173973,0
0,4,3,0,0.3,1.0,80,0.0,0.0,77,10.676623344421387,78,4.3202636048339834e-16,2.5869484226033014e-16,-15.364489753501728,-15.587212229962264,0
0,4,3,0,0.3,1.0,80,0.0,0.0,78,10.789962530136108,79,5.594703025677728e-16,2.573318869501345e-16,-15.252222961455995,-15.589506395412451,0
0,4,3,0,0.3,1.0,80,0.0,0.0,79,10.965468645095825,80,4.584917095161539e-16,4.245832419667184e-16,-15.3386685128706,-15.372037151161559,0
0,4,3,0,0.3,1.0,80,0.0,0.0,80,11.09844422340393,81,6.501332047141626e-16,1.1380482247874943e-16,-15.186997652364042,-15.943839334324649,0
0,4,3,0,0.3,0.7,80,0.0,0.0,0,0.0,1,0.5943084245648775,0.5213877676546348,-0.22598811339633107,-0.2828391620867737,0
0,4,3,0,0.3,0.7,80,0.0,0.0,1,0.15467023849487305,2,0.2397438843801427,0.08728399285895824,-0.6202524624214607,-1.0590653949019695,0
0,4,3,0,0.3,0.7,80,0.0,0.0,2,0.25092411041259766,3,0.11136130558656271,0.022123534336313484,-0.9532656860873561,-1.6551454912848562,0
0,4,3,0,0.3,0.7,80,0.0,0.0,3,0.400590181350708,4,0.05638984320623286,0.007349503045744492,-1.2487991129797003,-2.1337420257848536,0
0,4,3,0,0.3,0.7,80,0.0,0.0,4,0.5435307025909424,5,0.030497429040358348,0.002879351015340103,-1.5157367705105078,-2.5407053880108257,0
0,4,3,0,0.3,0.7,80,0.0,0.0,5,0.6719257831573486,6,0.019398908110523312,0.001250433895018355,-1.7122227141378055,-2.9029392625801016,0
0,4,3,0,0.3,0.7,80,0.0,0.0,6,0.8158864974975586,7,0.013089685191107866,0.0005793147866021602,-1.8830707981710746,-3.237085386298512,0
0,4,3,0,0.3,0.7,80,0.0,0.0,7,0.9367449283599854,8,0.009033955218154413,0.0002796498107863329,-2.044122066592494,-3.5533854701833256,0
0,4,3,0,0.3,0.7,80,0.0,0.0,8,1.079685926437378,9,0.006328932365594592,0.00013864324053293854,-2.1986695454071414,-3.8581012993339083,0
0,4,3,0,0.3,0.7,80,0.0,0.0,9,1.2135365009307861,10,0.004479287144354346,6.996701199004935e-05,-2.3487910962489025,-4.1551066726641395,0
0,4,3,0,0.3,0.7,80,0.0,0.0,10,1.3433446884155273,11,0.003192659049962165,3.5738807738213774e-05,-2.495847458105164,-4.446859939836853,0
0,4,3,0,0.3,0.7,80,0.0,0.0,11,1.488304615020752,12,0.002286892396653315,1.8409051008115964e-05,-2.64075426942871,-4.7349685989246355,0
0,4,3,0,0.3,0.7,80,0.0,0.0,12,1.6326992511749268,13,0.00164384164608056,9.538647029154555e-06,-2.7841400210695477,-5.0205132216735135,0
0,4,3,0,0.3,0.7,80,0.0,0.0,13,1.7515733242034912,14,0.0011845614004383984,4.963219353434803e-06,-2.9264424231805806,-5.304236530387775,0
0,4,3,0,0.3,0.7,80,0.0,0.0,14,1.8885135650634766,15,0.0008551266119888573,2.5902546559804533e-06,-3.067969577883335,-5.586657536980365,0
0,4,3,0,0.3,0.7,80,0.0,0.0,15,2.0369155406951904,16,0.0006181017132353746,1.3547426818004047e-06,-3.208940052642379,-5.868143186329438,0
0,4,3,0,0.3,0.7,80,0.0,0.0,16,2.171306610107422,17,0.0004471880746393092,7.096512906722683e-07,-3.3495097864888046,-6.148955003025629,0
0,4,3,0,0.3,0.7,80,0.0,0.0,17,2.2941761016845703,18,0.00032374979165826923,3.721513527367155e-07,-3.489790502390825,-6.429280398047837,0
0,4,3,0,0.3,0.7,80,0.0,0.0,18,2.4395554065704346,19,0.00023449711753874056,1.9531960327411058e-07,-3.6298624913058832,-6.709254166509763,0
0,4,3,0,0.3,0.7,80,0.0,0.0,19,2.5870423316955566,20,0.00016990901170372294,1.0257144811798519e-07,-3.7697835862315516,-6.9889735130104995,0
0,4,3,0,0.3,0.7,80,0.0,0.0,20,2.7224433422088623,21,0.00012314151326072223,5.388791284331512e-08,-3.909595513756205,-7.268508636930691,0
0,4,3,0,0.3,0.7,80,0.0,0.0,21,2.860024929046631,22,8.926302139362175e-05,2.83197678343025e-08,-4.049328417155248,-7.54791031131753,0
0,4,3,0,0.3,0.7,80,0.0,0.0,22,2.9989006519317627,23,6.47136518085295e-05,1.4886229094975662e-08,-4.189004092133527,-7.827215301619966,0
0,4,3,0,0.3,0.7,80,0.0,0.0,23,3.095763921737671,24,4.692039834220291e-05,7.826179382273957e-09,-4.328638309491583,-8.106450201945318,0
0,4,3,0,0.3,0.7,80,0.0,0.0,24,3.232621669769287,25,3.402181772189087e-05,4.114961467620683e-09,-4.4682424865642005,-8.385634227153549,0
0,4,3,0,0.3,0.7,80,0.0,0.0,25,3.38753604888916,26,2.467033845842197e-05,2.163807303459989e-09,-4.607824892276915,-8.664781417673716,0
0,4,3,0,0.3,0.7,80,0.0,0.0,26,3.5099005699157715,27,1.78899234736274e-05,1.1378842174008223e-09,-4.747391517177313,-8.94390192625561,0
0,4,3,0,0.3,0.7,80,0.0,0.0,27,3.6372411251068115,28,1.2973384740156212e-05,5.984074145272145e-10,-4.886946702235223,-9.223003034013404,0
0,4,3,0,0.3,0.7,80,0.0,0.0,28,3.7876169681549072,29,9.408197081345572e-06,3.1470972602636607e-10,-5.0264935936441715,-9.502089835115662,0
0,4,3,0,0.3,0.7,80,0.0,0.0,29,3.933558702468872,30,6.8228453583056465e-06,1.65513514724303e-10,-5.166034472014191,-9.781166538863754,0
0,4,3,0,0.3,0.7,80,0.0,0.0,30,4.088048219680786,31,4.9479922339120165e-06,8.704929361395082e-11,-5.30557099068637,-10.060234748737436,0
0,4,3,0,0.3,0.7,80,0.0,0.0,31,4.265674591064453,32,3.5883570649005785e-06,4.578243234578877e-11,-5.445104348348,-10.339301137692658,0
0,4,3,0,0.3,0.7,80,0.0,0.0,32,4.415141582489014,33,2.6023432872016257e-06,2.407909760741431e-11,-5.584635414191222,-10.618359792807233,0
0,4,3,0,0.3,0.7,80,0.0,0.0,33,4.548569440841675,34,1.8872749768146225e-06,1.2665024580569163e-11,-5.724164818323156,-10.897393962983958,0
0,4,3,0,0.3,0.7,80,0.0,0.0,34,4.751157522201538,35,1.3686959498797178e-06,6.6613348456988735e-12,-5.863693017866925,-11.176438735088931,0
0,4,3,0,0.3,0.7,80,0.0,0.0,35,4.858003616333008,36,9.926123077864156e-07,3.503717661689309e-12,-6.003220344118963,-11.455470897626862,0
0,4,3,0,0.3,0.7,80,0.0,0.0,36,5.00890851020813,37,7.198681558005864e-07,1.8430380764224666e-12,-6.142747037529123,-11.734465692339608,0
0,4,3,0,0.3,0.7,80,0.0,0.0,37,5.104715347290039,38,5.220675840141186e-07,9.691275496832994e-13,-6.282273271969997,-12.013619060433058,0
0,4,3,0,0.3,0.7,80,0.0,0.0,38,5.255636215209961,39,3.7861762392912785e-07,5.099469675025377e-13,-6.421799174320907,-12.2924749864875,0
0,4,3,0,0.3,0.7,80,0.0,0.0,39,5.4079670906066895,40,2.745839599505192e-07,2.684229859061513e-13,-6.561324836030219,-12.571180296905549,0
0,4,3,0,0.3,0.7,80,0.0,0.0,40,5.543400764465332,41,1.9913595302255697e-07,1.418195899618168e-13,-6.700850323148453,-12.84826377462061,0
0,4,3,0,0.3,0.7,80,0.0,0.0,41,5.669217109680176,42,1.4441899411215798e-07,7.432086025314696e-14,-6.840375684220572,-13.128889272089864,0
0,4,3,0,0.3,0.7,80,0.0,0.0,42,5.80055832862854,43,1.0473673880183336e-07,3.90330865586461e-14,-6.979900952894128,-13.408567105331938,0
0,4,3,0,0.3,0.7,80,0.0,0.0,43,5.902079820632935,44,7.595805654857662e-08,2.0733695008673205e-14,-7.119426155586239,-13.683323294197605,0
0,4,3,0,0.3,0.7,80,0.0,0.0,44,6.063656806945801,45,5.5086944962923404e-08,1.0845554394875577e-14,-7.258951312261539,-13.964748243144358,0
0,4,3,0,0.3,0.7,80,0.0,0.0,45,6.20761251449585,46,3.9950623961141375e-08,6.2098420450587216e-15,-7.398476433352131,-14.206919446495212,0
0,4,3,0,0.3,0.7,80,0.0,0.0,46,6.317402362823486,47,2.8973333879804607e-08,3.4331108399380706e-15,-7.538001528879869,-14.464312174903291,0
0,4,3,0,0.3,0.7,80,0.0,0.0,47,6.4508216381073,48,2.1012290595996942e-08,2.2331063529279026e-15,-7.677526601617014,-14.651090592920578,0
0,4,3,0,0.3,0.7,80,0.0,0.0,48,6.58332633972168,49,1.5238714574703722e-08,1.5468145982655058e-15,-7.8170516653230235,-14.810561737868536,0
0,4,3,0,0.3,0.7,80,0.0,0.0,49,6.718698263168335,50,1.1051552052204124e-08,9.875943739712583e-16,-7.956576726469832,-15.005421392778377,0
0,4,3,0,0.3,0.7,80,0.0,0.0,50,6.865137338638306,51,8.014902473518022e-09,-8.694956240864127e-17,-8.096101757835182,nan,0
0,4,3,0,0.3,0.7,80,0.0,0.0,51,6.984611749649048,52,5.812637051335786e-09,1.6405823978780043e-16,-8.235626794112799,-15.785001952388523,0
0,4,3,0,0.3,0.7,80,0.0,0.0,52,7.109330892562866,53,4.215490901487813e-09,4.568460434371855e-16,-8.375151843721726,-15.340230131988587,0
0,4,3,0,0.3,0.7,80,0.0,0.0,53,7.230754613876343,54,3.057194948522048e-09,7.249144530053638e-16,-8.51467686668186,-15.13971324140116,0
0,4,3,0,0.3,0.7,80,0.0,0.0,54,7.311498165130615,55,2.217165254239425e-09,1.8340019412496052e-17,-8.654201935965524,-16.73660020897486,0
0,4,3,0,0.3,0.7,80,0.0,0.0,55,7.444471836090088,56,1.607952064592807e-09,4.0896917699847356e-16,-8.79372690234947,-15.388309422466767,0
0,4,3,0,0.3,0.7,80,0.0,0.0,56,7.567243814468384,57,1.1661329873368691e-09,4.466413464865218e-16,-8.933251919239806,-15.350041075891138,0
0,4,3,0,0.3,0.7,80,0.0,0.0,57,7.7148377895355225,58,8.45713200256507e-10,3.1433260199631985e-16,-9.072776890700185,-15.502610572425597,0
0,4,3,0,0.3,0.7,80,0.0,0.0,58,7.881740093231201,59,6.133355790322574e-10,2.3251816602536102e-16,-9.212301841558714,-15.633543111176714,0
0,4,3,0,0.3,0.7,80,0.0,0.0,59,8.040297031402588,60,4.4480838538162425e-10,-1.979685257498192e-16,-9.351827034171858,nan,0
0,4,3,0,0.3,0.7,80,0.0,0.0,60,8.103575468063354,61,3.225880551454767e-10,2.39716526738489e-16,-9.491351717791598,-15.620302023438576,0
0,4,3,0,0.3,0.7,80,0.0,0.0,61,8.223917961120605,62,2.3395029965367007e-10,4.794787582043513e-16,-9.630876394208274,-15.319230628115799,0
0,4,3,0,0.3,0.7,80,0.0,0.0,62,8.391971826553345,63,1.6966745593239453e-10,-3.147785059452047e-16,-9.770401452110095,nan,0
0,4,3,0,0.3,0.7,80,0.0,0.0,63,8.531405448913574,64,1.230477470898328e-10,-3.9813871287378166e-16,-9.909926333488288,nan,0
0,4,3,0,0.3,0.7,80,0.0,0.0,64,8.660823106765747,65,8.923799846980784e-11,6.028162260449903e-16,-10.049450179124037,-15.21981506626623,0
0,4,3,0,0.3,0.7,80,0.0,0.0,65,8.81032133102417,66,6.471794379017572e-11,-8.70158823186487e-17,-10.188975289522581,nan,0
0,4,3,0,0.3,0.7,80,0.0,0.0,66,8.93425178527832,67,4.693512158226496e-11,8.145618005069954e-17,-10.328502052786122,-16.089075960341372,0
0,4,3,0,0.3,0.7,80,0.0,0.0,67,9.080697298049927,68,3.4038993950963564e-11,3.154552998846621e-16,-10.468023284310181,-15.50106217172502,0
0,4,3,0,0.3,0.7,80,0.0,0.0,68,9.20509123802185,69,2.468590469227411e-11,2.785396546144916e-16,-10.607550952071641,-15.555112967261174,0
0,4,3,0,0.3,0.7,80,0.0,0.0,69,9.337478637695312,70,1.790304552108526e-11,5.610897852653395e-16,-10.747073084076199,-15.250967637629243,0
0,4,3,0,0.3,0.7,80,0.0,0.0,70,9.459306716918945,71,1.2983742743299143e-11,2.424547519629973e-16,-10.886600098101145,-15.615369299562134,0
0,4,3,0,0.3,0.7,80,0.0,0.0,71,9.577707290649414,72,9.416487906916152e-12,4.014023735970686e-17,-11.02611104700068,-16.396420063744245,0
0,4,3,0,0.3,0.7,80,0.0,0.0,72,9.713249444961548,73,6.829109681787784e-12,-1.558446965099939e-16,-11.165635912056427,nan,0
0,4,3,0,0.3,0.7,80,0.0,0.0,73,9.847110271453857,74,4.95264788600923e-12,4.1420845152282297e-16,-11.305162547567537,-15.382781043993315,0
0,4,3,0,0.3,0.7,80,0.0,0.0,74,9.984463930130005,75,3.592083891719964e-12,5.433418495436845e-16,-11.44465352910785,-15.264926843234397,0
0,4,3,0,0.3,0.7,80,0.0,0.0,75,10.119572639465332,76,2.6050423861366764e-12,6.142338829283635e-16,-11.584185205986142,-15.211666230284766,0
0,4,3,0,0.3,0.7,80,0.0,0.0,76,10.223195314407349,77,1.889299942331295e-12,3.2166955175924466e-16,-11.723699088685565,-15.49259004611939,0
0,4,3,0,0.3,0.7,80,0.0,0.0,77,10.36106014251709,78,1.3705192152515792e-12,3.29203548820511e-16,-11.863114871091847,-15.482535491731767,0
0,4,3,0,0.3,0.7,80,0.0,0.0,78,10.47844910621643,79,9.936230485942985e-13,5.421070988865506e-17,-12.002778342931162,-16.265914905600663,0
0,4,3,0,0.3,0.7,80,0.0,0.0,79,10.631290435791016,80,7.208849800783983e-13,-1.5024366305787887e-16,-12.14213402307822,nan,0
0,4,3,0,0.3,0.7,80,0.0,0.0,80,10.738848209381104,81,5.228449776510161e-13,3.5132733027047735e-16,-12.281627059374898,-15.454288064486436,0
0,4,3,0,0.3,0.4,80,0.0,0.0,0,0.0010135173797607422,1,0.5943084245648775,0.5213877676546348,-0.22598811339633107,-0.2828391620867737,0
0,4,3,0,0.3,0.4,80,0.0,0.0,1,0.15298986434936523,2,0.3729497213239222,0.20699938199216203,-0.42834971302613667,-0.6840309511507849,0
0,4,3,0,0.3,0.4,80,0.0,0.0,2,0.23669767379760742,3,0.24536263831633093,0.09023646506982609,-0.6101915671524712,-1.0446179261127064,0
0,4,3,0,0.3,0.4,80,0.0,0.0,3,0.3665337562561035,4,0.16641676660049481,0.04342421205868688,-0.7788029203815466,-1.3622680531726072,0
0,4,3,0,0.3,0.4,80,0.0,0.0,4,0.48382091522216797,5,0.1156670576611377,0.022633098581531914,-0.9367903118614611,-1.6452559849431678,0
0,4,3,0,0.3,0.4,80,0.0,0.0,5,0.6131670475006104,6,0.08196735830349108,0.012552597370139473,-1.0863590614084884,-1.9012664011306508,0
0,4,3,0,0.3,0.4,80,0.0,0.0,6,0.7966461181640625,7,0.05902972385428061,0.007309718121987819,-1.2289292484380065,-2.1360993700223827,0
0,4,3,0,0.3,0.4,80,0.0,0.0,7,0.9225456714630127,8,0.04311561927210837,0.0044247892399978846,-1.3653653717220389,-2.3541074106352626,0
0,4,3,0,0.3,0.4,80,0.0,0.0,8,1.0678675174713135,9,0.031901037206200765,0.0027627624082929396,-1.4961951963908857,-2.5586564618819074,0
0,4,3,0,0.3,0.4,80,0.0,0.0,9,1.2168433666229248,10,0.023891357793365174,0.0017684194576189083,-1.6217591677298484,-2.75241471527146,0
0,4,3,0,0.3,0.4,80,0.0,0.0,10,1.31663179397583,11,0.018541525431144137,0.0011547234455470175,-1.731854538849777,-2.937522016165201,0
0,4,3,0,0.3,0.4,80,0.0,0.0,11,1.449054479598999,12,0.015045894536498978,0.000766129873163145,-1.8225819866732222,-3.115697603190974,0
0,4,3,0,0.3,0.4,80,0.0,0.0,12,1.593940258026123,13,0.01229347112762098,0.0005148507768859122,-1.9103254744180562,-3.2883186275914955,0
0,4,3,0,0.3,0.4,80,0.0,0.0,13,1.7333390712738037,14,0.01010011249483573,0.000349555693002079,-1.9956737890278207,-3.456483620385911,0
0,4,3,0,0.3,0.4,80,0.0,0.0,14,1.857140302658081,15,0.00833519073231456,0.00023929522898406396,-2.0790844578582925,-3.621065960168634,0
0,4,3,0,0.3,0.4,80,0.0,0.0,15,2.0226056575775146,16,0.006903711627347098,0.00016490775923145738,-2.160917357685011,-3.7827589094729652,0
0,4,3,0,0.3,0.4,80,0.0,0.0,16,2.108419179916382,17,0.005735106521119473,0.00011425812389365651,-2.2414585113102685,-3.9421129112865123,0
0,4,3,0,0.3,0.4,80,0.0,0.0,17,2.232780933380127,18,0.004775982596428988,7.951226709236071e-05,-2.3209372644349324,-4.099565863550619,0
0,4,3,0,0.3,0.4,80,0.0,0.0,18,2.3667244911193848,19,0.003985300685502542,5.5530646771591394e-05,-2.3995389061052217,-4.255467268222059,0
0,4,3,0,0.3,0.4,80,0.0,0.0,19,2.5006446838378906,20,0.0033310864782227423,3.889580444239242e-05,-2.477414092458199,-4.410097242010699,0
0,4,3,0,0.3,0.4,80,0.0,0.0,20,2.615952730178833,21,0.0027881363777619425,2.7309808120931168e-05,-2.554685987151893,-4.563681351208254,0
0,4,3,0,0.3,0.4,80,0.0,0.0,21,2.764893054962158,22,0.002336384178252716,1.9213118788217673e-05,-2.6314557434188206,-4.716402132141212,0
0,4,3,0,0.3,0.4,80,0.0,0.0,22,2.915919065475464,23,0.001959716445541608,1.353916795787907e-05,-2.707806762850296,-4.868408024159362,0
0,4,3,0,0.3,0.4,80,0.0,0.0,23,3.039860725402832,24,0.0016450987074157872,9.553878097043789e-06,-2.783808038869076,-5.019820304409056,0
0,4,3,0,0.3,0.4,80,0.0,0.0,24,3.143702983856201,25,0.0013819209275204593,6.749343183827831e-06,-2.859516806255592,-5.170738488727266,0
0,4,3,0,0.3,0.4,80,0.0,0.0,25,3.231250524520874,26,0.001161500341495929,4.772604453229007e-06,-2.9349806581756046,-5.321244557860528,0
0,4,3,0,0.3,0.4,80,0.0,0.0,26,3.3681204319000244,27,0.0009766990154223957,3.3774872344392555e-06,-3.0102392500787403,-5.471406283763539,0
0,4,3,0,0.3,0.4,80,0.0,0.0,27,3.500487804412842,28,0.0008216262767335636,2.391773975257065e-06,-3.0853256798563673,-5.621279863954801,0
0,4,3,0,0.3,0.4,80,0.0,0.0,28,3.5992729663848877,29,0.0006914047963931752,1.694681069178811e-06,-3.1602676120081568,-5.770912021902422,0
0,4,3,0,0.3,0.4,80,0.0,0.0,29,3.741680383682251,30,0.000581985014620071,1.201318894079157e-06,-3.235088197741175,-5.920341692384417,0
0,4,3,0,0.3,0.4,80,0.0,0.0,30,3.897087812423706,31,0.0004899967153647784,8.519196142498311e-07,-3.3098068312035944,-6.0696013826215,0
0,4,3,0,0.3,0.4,80,0.0,0.0,31,4.029072523117065,32,0.0004126294554083026,6.043405329863812e-07,-3.3844397732976965,-6.21871827673949,0
0,4,3,0,0.3,0.4,80,0.0,0.0,32,4.1804358959198,33,0.00034753562700243765,4.2882970334917397e-07,-3.4590006678581418,-6.367715140400492,0
0,4,3,0,0.3,0.4,80,0.0,0.0,33,4.325784921646118,34,0.00029275143332976763,3.0436095781560097e-07,-3.533500969916795,-6.516611057856492,0
0,4,3,0,0.3,0.4,80,0.0,0.0,34,4.469245433807373,35,0.00024663215527143546,2.1606178266048918e-07,-3.6079503018418375,-6.665422044997734,0
0,4,3,0,0.3,0.4,80,0.0,0.0,35,4.592103481292725,36,0.00020779890271366942,1.5340462309891187e-07,-3.682356750073628,-6.814161552016161,0
0,4,3,0,0.3,0.4,80,0.0,0.0,36,4.728446006774902,37,0.00017509465433447022,1.0893291297911999e-07,-3.7567271127885165,-6.962840882727101,0
0,4,3,0,0.3,0.4,80,0.0,0.0,37,4.87784743309021,38,0.00014754785257189512,7.736249348964486e-08,-3.8310671068889484,-7.1114695408467,0
0,4,3,0,0.3,0.4,80,0.0,0.0,38,4.99817156791687,39,0.00012434217470648192,5.494706349027647e-08,-3.9053815412242114,-7.260055512413307,0
0,4,3,0,0.3,0.4,80,0.0,0.0,39,5.13694429397583,40,0.00010479137485727104,3.902963143940976e-08,-3.9796744616847817,-7.408605549784248,0
0,4,3,0,0.3,0.4,80,0.0,0.0,40,5.288846254348755,41,8.831830533326303e-05,2.772520095332341e-08,-4.0539492728516695,-7.557125297384277,0
0,4,3,0,0.3,0.4,80,0.0,0.0,41,5.456699848175049,42,7.443739392141856e-05,1.9696110951027915e-08,-4.128208840073237,-7.705619517962543,0
0,4,3,0,0.3,0.4,80,0.0,0.0,42,5.606157541275024,43,6.273998706945267e-05,1.3992900989923454e-08,-4.202455575145222,-7.854092238809956,0
